Date,Open,High,Low,Close,Volume,Adj Close
1986-09-09,18537,18537,18433,18474,0,18474,
1986-09-08,18765,18784,18545,18552,0,18552,
1986-09-05,18572,18778,18572,18775,0,18775,
1986-09-04,18515,18624,18514,18560,0,18560,
1986-09-03,18694,18694,18393,18505,0,18505,
1986-09-02,18695,18695,18695,18695,0,18695,
1986-09-01,18821,18821,18821,18821,0,18821,
1986-08-29,18821,18821,18821,18821,0,18821,
1986-08-28,18370,18370,18370,18370,0,18370,
1986-08-27,18503,18503,18503,18503,0,18503,
1986-08-26,18641,18641,18641,18641,0,18641,
1986-08-25,18566,18566,18566,18566,0,18566,
1986-08-21,18951,18951,18951,18951,0,18951,
1986-08-20,18936,18936,18936,18936,0,18936,
1986-08-19,18793,18793,18793,18793,0,18793,
1986-08-18,18597,18597,18597,18597,0,18597,
1986-08-15,18376,18376,18376,18376,0,18376,
1986-08-14,18265,18265,18265,18265,0,18265,
1986-08-13,18001,18001,18001,18001,0,18001,
1986-08-12,17795,17795,17795,17795,0,17795,
1986-08-11,17479,17479,17479,17479,0,17479,
1986-08-08,17436,17436,17436,17436,0,17436,
1986-08-07,17422,17422,17422,17422,0,17422,
1986-08-06,17353,17353,17353,17353,0,17353,
1986-08-05,17415,17415,17415,17415,0,17415,
1986-08-04,17263,17263,17263,17263,0,17263,
1986-08-01,17322,17322,17322,17322,0,17322,
1986-07-31,17510,17510,17510,17510,0,17510,
1986-07-30,17799,17799,17799,17799,0,17799,
1986-07-29,17729,17729,17729,17729,0,17729,
1986-07-28,18039,18039,18039,18039,0,18039,
1986-07-25,18051,18051,18051,18051,0,18051,
1986-07-24,18026,18026,18026,18026,0,18026,
1986-07-23,17860,17860,17860,17860,0,17860,
1986-07-22,17639,17639,17639,17639,0,17639,
1986-07-21,17522,17522,17522,17522,0,17522,
1986-07-18,17839,17839,17839,17839,0,17839,
1986-07-17,17726,17726,17726,17726,0,17726,
1986-07-16,17701,17701,17701,17701,0,17701,
1986-07-15,17883,17883,17883,17883,0,17883,
1986-07-14,17821,17821,17821,17821,0,17821,
1986-07-11,17670,17670,17670,17670,0,17670,
1986-07-10,17470,17470,17470,17470,0,17470,
1986-07-09,17506,17506,17506,17506,0,17506,
1986-07-08,17734,17734,17734,17734,0,17734,
1986-07-07,17714,17714,17714,17714,0,17714,
1986-07-04,17598,17598,17598,17598,0,17598,
1986-07-03,17692,17692,17692,17692,0,17692,
1986-07-02,17670,17670,17670,17670,0,17670,
1986-07-01,17623,17623,17623,17623,0,17623,
1986-06-30,17654,17654,17654,17654,0,17654,
1986-06-27,17500,17500,17500,17500,0,17500,
1986-06-26,17601,17601,17601,17601,0,17601,
1986-06-25,17517,17517,17517,17517,0,17517,
1986-06-24,17342,17342,17342,17342,0,17342,
1986-06-23,17458,17458,17458,17458,0,17458,
1986-06-20,17403,17403,17403,17403,0,17403,
1986-06-19,17278,17278,17278,17278,0,17278,
1986-06-18,17177,17177,17177,17177,0,17177,
1986-06-17,17076,17076,17076,17076,0,17076,
1986-06-16,17186,17186,17186,17186,0,17186,
1986-06-13,17206,17206,17206,17206,0,17206,
1986-06-12,17131,17131,17131,17131,0,17131,
1986-06-11,17096,17096,17096,17096,0,17096,
1986-06-10,16968,16968,16968,16968,0,16968,
1986-06-09,17008,17008,17008,17008,0,17008,
1986-06-06,16818,16818,16818,16818,0,16818,
1986-06-05,16811,16811,16811,16811,0,16811,
1986-06-04,16803,16803,16803,16803,0,16803,
1986-06-03,16670,16670,16670,16670,0,16670,
1986-06-02,16739,16739,16739,16739,0,16739,
1986-05-30,16739,16739,16739,16739,0,16739,
1986-05-29,16611,16611,16611,16611,0,16611,
1986-05-28,16553,16553,16553,16553,0,16553,
1986-05-27,16467,16467,16467,16467,0,16467,
1986-05-26,16410,16410,16410,16410,0,16410,
1986-05-23,16205,16205,16205,16205,0,16205,
1986-05-22,15917,15917,15917,15917,0,15917,
1986-05-21,15808,15808,15808,15808,0,15808,
1986-05-20,15690,15690,15690,15690,0,15690,
1986-05-19,15698,15698,15698,15698,0,15698,
1986-05-16,15739,15739,15739,15739,0,15739,
1986-05-15,15925,15925,15925,15925,0,15925,
1986-05-14,15944,15944,15944,15944,0,15944,
1986-05-13,15982,15982,15982,15982,0,15982,
1986-05-12,16195,16195,16195,16195,0,16195,
1986-05-09,16105,16105,16105,16105,0,16105,
1986-05-08,16078,16078,16078,16078,0,16078,
1986-05-07,15954,15954,15954,15954,0,15954,
1986-05-06,15900,15900,15900,15900,0,15900,
1986-05-01,15783,15783,15783,15783,0,15783,
1986-04-30,15826,15826,15826,15826,0,15826,
1986-04-28,15758,15758,15758,15758,0,15758,
1986-04-25,15690,15690,15690,15690,0,15690,
1986-04-24,15682,15682,15682,15682,0,15682,
1986-04-23,15748,15748,15748,15748,0,15748,
1986-04-22,15713,15713,15713,15713,0,15713,
1986-04-21,15827,15827,15827,15827,0,15827,
1986-04-18,15759,15759,15759,15759,0,15759,
1986-04-17,15487,15487,15487,15487,0,15487,
1986-04-16,15358,15358,15358,15358,0,15358,
1986-04-15,15352,15352,15352,15352,0,15352,
1986-04-14,15397,15397,15397,15397,0,15397,
1986-04-11,15326,15326,15326,15326,0,15326,
1986-04-10,15204,15204,15204,15204,0,15204,
1986-04-09,15110,15110,15110,15110,0,15110,
1986-04-08,15014,15014,15014,15014,0,15014,
1986-04-07,15062,15062,15062,15062,0,15062,
1986-04-04,15020,15020,15020,15020,0,15020,
1986-04-03,15272,15272,15272,15272,0,15272,
1986-04-02,15556,15556,15556,15556,0,15556,
1986-04-01,15746,15746,15746,15746,0,15746,
1986-03-31,15860,15860,15860,15860,0,15860,
1986-03-27,15337,15337,15337,15337,0,15337,
1986-03-25,14827,14827,14827,14827,0,14827,
1986-03-24,14975,14975,14975,14975,0,14975,
1986-03-21,15014,15014,15014,15014,0,15014,
1986-03-20,14753,14753,14753,14753,0,14753,
1986-03-19,14477,14477,14477,14477,0,14477,
1986-03-18,14639,14639,14639,14639,0,14639,
1986-03-17,14656,14656,14656,14656,0,14656,
1986-03-14,14517,14517,14517,14517,0,14517,
1986-03-13,14415,14415,14415,14415,0,14415,
1986-03-12,14238,14238,14238,14238,0,14238,
1986-03-11,14066,14066,14066,14066,0,14066,
1986-03-10,14057,14057,14057,14057,0,14057,
1986-03-07,13995,13995,13995,13995,0,13995,
1986-03-06,13902,13902,13902,13902,0,13902,
1986-03-05,13807,13807,13807,13807,0,13807,
1986-03-04,13785,13785,13785,13785,0,13785,
1986-03-03,13768,13768,13768,13768,0,13768,
1986-02-28,13641,13641,13641,13641,0,13641,
1986-02-27,13642,13642,13642,13642,0,13642,
1986-02-26,13622,13622,13622,13622,0,13622,
1986-02-25,13576,13576,13576,13576,0,13576,
1986-02-24,13506,13506,13506,13506,0,13506,
1986-02-21,13394,13394,13394,13394,0,13394,
1986-02-20,13355,13355,13355,13355,0,13355,
1986-02-19,13467,13467,13467,13467,0,13467,
1986-02-18,13436,13436,13436,13436,0,13436,
1986-02-17,13448,13448,13448,13448,0,13448,
1986-02-14,13343,13343,13343,13343,0,13343,
1986-02-13,13296,13296,13296,13296,0,13296,
1986-02-12,13301,13301,13301,13301,0,13301,
1986-02-10,13226,13226,13226,13226,0,13226,
1986-02-07,13212,13212,13212,13212,0,13212,
1986-02-06,13187,13187,13187,13187,0,13187,
1986-02-05,13186,13186,13186,13186,0,13186,
1986-02-04,13138,13138,13138,13138,0,13138,
1986-02-03,13087,13087,13087,13087,0,13087,
1986-01-31,13024,13024,13024,13024,0,13024,
1986-01-30,12949,12949,12949,12949,0,12949,
1986-01-29,12937,12937,12937,12937,0,12937,
1986-01-28,12994,12994,12994,12994,0,12994,
1986-01-27,12983,12983,12983,12983,0,12983,
1986-01-24,12904,12904,12904,12904,0,12904,
1986-01-23,12889,12889,12889,12889,0,12889,
1986-01-22,12923,12923,12923,12923,0,12923,
1986-01-21,12882,12882,12882,12882,0,12882,
1986-01-20,12952,12952,12952,12952,0,12952,
1986-01-17,13010,13010,13010,13010,0,13010,
1986-01-16,13027,13027,13027,13027,0,13027,
1986-01-14,12929,12929,12929,12929,0,12929,
1986-01-13,12977,12977,12977,12977,0,12977,
1986-01-10,12898,12898,12898,12898,0,12898,
1986-01-09,13034,13034,13034,13034,0,13034,
1986-01-08,13056,13056,13056,13056,0,13056,
1986-01-07,12991,12991,12991,12991,0,12991,
1986-01-06,13054,13054,13054,13054,0,13054,
1985-12-27,13083,13083,13083,13083,0,13083,
1985-12-26,13085,13085,13085,13085,0,13085,
1985-12-24,13101,13101,13101,13101,0,13101,
1985-12-23,13043,13043,13043,13043,0,13043,
1985-12-20,13011,13011,13011,13011,0,13011,
1985-12-19,13115,13115,13115,13115,0,13115,
1985-12-18,13102,13102,13102,13102,0,13102,
1985-12-17,13129,13129,13129,13129,0,13129,
1985-12-16,13118,13118,13118,13118,0,13118,
1985-12-13,13108,13108,13108,13108,0,13108,
1985-12-12,13050,13050,13050,13050,0,13050,
1985-12-11,12972,12972,12972,12972,0,12972,
1985-12-10,12851,12851,12851,12851,0,12851,
1985-12-09,12798,12798,12798,12798,0,12798,
1985-12-06,12794,12794,12794,12794,0,12794,
1985-12-05,12864,12864,12864,12864,0,12864,
1985-12-04,12811,12811,12811,12811,0,12811,
1985-12-03,12775,12775,12775,12775,0,12775,
1985-12-02,12797,12797,12797,12797,0,12797,
1985-11-29,12763,12763,12763,12763,0,12763,
1985-11-27,12741,12741,12741,12741,0,12741,
1985-11-26,12778,12778,12778,12778,0,12778,
1985-11-25,12783,12783,12783,12783,0,12783,
1985-11-22,12758,12758,12758,12758,0,12758,
1985-11-21,12697,12697,12697,12697,0,12697,
1985-11-20,12643,12643,12643,12643,0,12643,
1985-11-19,12607,12607,12607,12607,0,12607,
1985-11-18,12701,12701,12701,12701,0,12701,
1985-11-15,12857,12857,12857,12857,0,12857,
1985-11-14,12590,12590,12590,12590,0,12590,
1985-11-13,12716,12716,12716,12716,0,12716,
1985-11-12,12735,12735,12735,12735,0,12735,
1985-11-11,12821,12821,12821,12821,0,12821,
1985-11-08,12851,12851,12851,12851,0,12851,
1985-11-07,12851,12851,12851,12851,0,12851,
1985-11-06,12882,12882,12882,12882,0,12882,
1985-11-05,12821,12821,12821,12821,0,12821,
1985-11-01,12808,12808,12808,12808,0,12808,
1985-10-31,12939,12939,12939,12939,0,12939,
1985-10-30,12909,12909,12909,12909,0,12909,
1985-10-29,12914,12914,12914,12914,0,12914,
1985-10-28,12957,12957,12957,12957,0,12957,
1985-10-25,12855,12855,12855,12855,0,12855,
1985-10-24,12969,12969,12969,12969,0,12969,
1985-10-23,12947,12947,12947,12947,0,12947,
1985-10-22,13002,13002,13002,13002,0,13002,
1985-10-21,13026,13026,13026,13026,0,13026,
1985-10-18,12973,12973,12973,12973,0,12973,
1985-10-17,13021,13021,13021,13021,0,13021,
1985-10-16,13037,13037,13037,13037,0,13037,
1985-10-15,13056,13056,13056,13056,0,13056,
1985-10-14,13017,13017,13017,13017,0,13017,
1985-10-11,12850,12850,12850,12850,0,12850,
1985-10-09,12857,12857,12857,12857,0,12857,
1985-10-08,12835,12835,12835,12835,0,12835,
1985-10-07,12792,12792,12792,12792,0,12792,
1985-10-04,12714,12714,12714,12714,0,12714,
1985-10-03,12701,12701,12701,12701,0,12701,
1985-10-02,12721,12721,12721,12721,0,12721,
1985-10-01,12685,12685,12685,12685,0,12685,
1985-09-30,12700,12700,12700,12700,0,12700,
1985-09-27,12639,12639,12639,12639,0,12639,
1985-09-26,12690,12690,12690,12690,0,12690,
1985-09-25,12705,12705,12705,12705,0,12705,
1985-09-24,12756,12756,12756,12756,0,12756,
1985-09-20,12667,12667,12667,12667,0,12667,
1985-09-19,12565,12565,12565,12565,0,12565,
1985-09-18,12530,12530,12530,12530,0,12530,
1985-09-17,12592,12592,12592,12592,0,12592,
1985-09-13,12586,12586,12586,12586,0,12586,
1985-09-12,12603,12603,12603,12603,0,12603,
1985-09-11,12625,12625,12625,12625,0,12625,
1985-09-10,12520,12520,12520,12520,0,12520,
1985-09-09,12456,12456,12456,12456,0,12456,
1985-09-06,12454,12454,12454,12454,0,12454,
1985-09-05,12492,12492,12492,12492,0,12492,
1985-09-04,12530,12530,12530,12530,0,12530,
1985-09-03,12531,12531,12531,12531,0,12531,
1985-08-30,12713,12713,12713,12713,0,12713,
1985-08-29,12729,12729,12729,12729,0,12729,
1985-08-28,12685,12685,12685,12685,0,12685,
1985-08-27,12631,12631,12631,12631,0,12631,
1985-08-26,12652,12652,12652,12652,0,12652,
1985-08-23,12691,12691,12691,12691,0,12691,
1985-08-22,12734,12734,12734,12734,0,12734,
1985-08-21,12705,12705,12705,12705,0,12705,
1985-08-20,12664,12664,12664,12664,0,12664,
1985-08-19,12640,12640,12640,12640,0,12640,
1985-08-16,12583,12583,12583,12583,0,12583,
1985-08-15,12484,12484,12484,12484,0,12484,
1985-08-14,12420,12420,12420,12420,0,12420,
1985-08-13,12327,12327,12327,12327,0,12327,
1985-08-12,12373,12373,12373,12373,0,12373,
1985-08-09,12401,12401,12401,12401,0,12401,
1985-08-08,12386,12386,12386,12386,0,12386,
1985-08-07,12421,12421,12421,12421,0,12421,
1985-08-06,12438,12438,12438,12438,0,12438,
1985-08-05,12451,12451,12451,12451,0,12451,
1985-08-02,12526,12526,12526,12526,0,12526,
1985-08-01,12538,12538,12538,12538,0,12538,
1985-07-31,12263,12263,12263,12263,0,12263,
1985-07-30,12270,12270,12270,12270,0,12270,
1985-07-29,12591,12591,12591,12591,0,12591,
1985-07-26,12648,12648,12648,12648,0,12648,
1985-07-25,12647,12647,12647,12647,0,12647,
1985-07-24,12777,12777,12777,12777,0,12777,
1985-07-23,12763,12763,12763,12763,0,12763,
1985-07-22,12772,12772,12772,12772,0,12772,
1985-07-19,12789,12789,12789,12789,0,12789,
1985-07-18,12853,12853,12853,12853,0,12853,
1985-07-17,12848,12848,12848,12848,0,12848,
1985-07-16,12698,12698,12698,12698,0,12698,
1985-07-15,12599,12599,12599,12599,0,12599,
1985-07-12,12840,12840,12840,12840,0,12840,
1985-07-11,12858,12858,12858,12858,0,12858,
1985-07-10,13012,13012,13012,13012,0,13012,
1985-07-09,13021,13021,13021,13021,0,13021,
1985-07-08,13030,13030,13030,13030,0,13030,
1985-07-05,12970,12970,12970,12970,0,12970,
1985-07-03,12924,12924,12924,12924,0,12924,
1985-07-02,12914,12914,12914,12914,0,12914,
1985-07-01,12919,12919,12919,12919,0,12919,
1985-06-28,12882,12882,12882,12882,0,12882,
1985-06-27,12842,12842,12842,12842,0,12842,
1985-06-26,12911,12911,12911,12911,0,12911,
1985-06-25,12857,12857,12857,12857,0,12857,
1985-06-24,12766,12766,12766,12766,0,12766,
1985-06-21,12635,12635,12635,12635,0,12635,
1985-06-20,12678,12678,12678,12678,0,12678,
1985-06-19,12774,12774,12774,12774,0,12774,
1985-06-18,12741,12741,12741,12741,0,12741,
1985-06-17,12769,12769,12769,12769,0,12769,
1985-06-14,12685,12685,12685,12685,0,12685,
1985-06-13,12717,12717,12717,12717,0,12717,
1985-06-12,12748,12748,12748,12748,0,12748,
1985-06-11,12759,12759,12759,12759,0,12759,
1985-06-10,12683,12683,12683,12683,0,12683,
1985-06-07,12717,12717,12717,12717,0,12717,
1985-06-06,12716,12716,12716,12716,0,12716,
1985-06-05,12693,12693,12693,12693,0,12693,
1985-06-04,12583,12583,12583,12583,0,12583,
1985-06-03,12473,12473,12473,12473,0,12473,
1985-05-30,12790,12790,12790,12790,0,12790,
1985-05-29,12767,12767,12767,12767,0,12767,
1985-05-28,12695,12695,12695,12695,0,12695,
1985-05-27,12643,12643,12643,12643,0,12643,
1985-05-23,12649,12649,12649,12649,0,12649,
1985-05-22,12697,12697,12697,12697,0,12697,
1985-05-21,12650,12650,12650,12650,0,12650,
1985-05-20,12559,12559,12559,12559,0,12559,
1985-05-17,12420,12420,12420,12420,0,12420,
1985-05-16,12369,12369,12369,12369,0,12369,
1985-05-15,12358,12358,12358,12358,0,12358,
1985-05-14,12504,12504,12504,12504,0,12504,
1985-05-13,12542,12542,12542,12542,0,12542,
1985-05-10,12527,12527,12527,12527,0,12527,
1985-05-09,12475,12475,12475,12475,0,12475,
1985-05-08,12521,12521,12521,12521,0,12521,
1985-05-07,12415,12415,12415,12415,0,12415,
1985-05-02,12452,12452,12452,12452,0,12452,
1985-05-01,12457,12457,12457,12457,0,12457,
1985-04-30,12426,12426,12426,12426,0,12426,
1985-04-26,12466,12466,12466,12466,0,12466,
1985-04-25,12334,12334,12334,12334,0,12334,
1985-04-24,12218,12218,12218,12218,0,12218,
1985-04-23,12124,12124,12124,12124,0,12124,
1985-04-22,12180,12180,12180,12180,0,12180,
1985-04-19,12232,12232,12232,12232,0,12232,
1985-04-18,12053,12053,12053,12053,0,12053,
1985-04-17,12302,12302,12302,12302,0,12302,
1985-04-16,12207,12207,12207,12207,0,12207,
1985-04-15,12553,12553,12553,12553,0,12553,
1985-04-12,12588,12588,12588,12588,0,12588,
1985-04-11,12574,12574,12574,12574,0,12574,
1985-04-10,12602,12602,12602,12602,0,12602,
1985-04-09,12630,12630,12630,12630,0,12630,
1985-04-08,12636,12636,12636,12636,0,12636,
1985-04-05,12570,12570,12570,12570,0,12570,
1985-04-04,12627,12627,12627,12627,0,12627,
1985-04-03,12683,12683,12683,12683,0,12683,
1985-04-02,12630,12630,12630,12630,0,12630,
1985-04-01,12677,12677,12677,12677,0,12677,
1985-03-29,12590,12590,12590,12590,0,12590,
1985-03-28,12604,12604,12604,12604,0,12604,
1985-03-27,12551,12551,12551,12551,0,12551,
1985-03-26,12486,12486,12486,12486,0,12486,
1985-03-25,12493,12493,12493,12493,0,12493,
1985-03-22,12543,12543,12543,12543,0,12543,
1985-03-20,12541,12541,12541,12541,0,12541,
1985-03-19,12478,12478,12478,12478,0,12478,
1985-03-18,12507,12507,12507,12507,0,12507,
1985-03-15,12469,12469,12469,12469,0,12469,
1985-03-14,12405,12405,12405,12405,0,12405,
1985-03-13,12419,12419,12419,12419,0,12419,
1985-03-12,12297,12297,12297,12297,0,12297,
1985-03-11,12264,12264,12264,12264,0,12264,
1985-03-08,12348,12348,12348,12348,0,12348,
1985-03-07,12415,12415,12415,12415,0,12415,
1985-03-06,12499,12499,12499,12499,0,12499,
1985-03-05,12476,12476,12476,12476,0,12476,
1985-03-04,12509,12509,12509,12509,0,12509,
1985-03-01,12412,12412,12412,12412,0,12412,
1985-02-28,12322,12322,12322,12322,0,12322,
1985-02-27,12287,12287,12287,12287,0,12287,
1985-02-26,12194.97,12194.97,12194.97,12194.97,0,12194.97,
1985-02-25,12201,12201,12201,12201,0,12201,
1985-02-22,12147,12147,12147,12147,0,12147,
1985-02-21,12128,12128,12128,12128,0,12128,
1985-02-20,12152,12152,12152,12152,0,12152,
1985-02-19,12157,12157,12157,12157,0,12157,
1985-02-18,12149,12149,12149,12149,0,12149,
1985-02-15,12148,12148,12148,12148,0,12148,
1985-02-14,12082,12082,12082,12082,0,12082,
1985-02-13,12026,12026,12026,12026,0,12026,
1985-02-12,12028,12028,12028,12028,0,12028,
1985-02-08,12009,12009,12009,12009,0,12009,
1985-02-07,11941,11941,11941,11941,0,11941,
1985-02-06,11867,11867,11867,11867,0,11867,
